merchant_id|longitude|latitude|token
RJrvuHhDwznJdA|42.182373|-86.429567|957957d20acde17e2125bc09b499fe1bd9d65a688e69a89e92217ed696fc48e1
YKqpphbapqrbWf|39.873498|-95.272229|c63c55b2a747d63477395356331dced585427474c179db9a870ea79a1aef9a35
NJVQmnYqYKRvrp|44.655945|-89.855029|c63c55b2a747d63477395356331dced585427474c179db9a870ea79a1aef9a35
jnAvLmCrgVfcQT|39.195244|-87.403531|c63c55b2a747d63477395356331dced585427474c179db9a870ea79a1aef9a35
QzAyxPfYWyHbCS|39.776779|-92.862271|b537e5cea917c3d0beded661ae382f3c02fd042b95d64762520254c8384167e8
paCcYQxlPRflBx|34.937234|-96.983708|b537e5cea917c3d0beded661ae382f3c02fd042b95d64762520254c8384167e8
YEaKmaJTWOlQSo|40.352485|-85.538183|b537e5cea917c3d0beded661ae382f3c02fd042b95d64762520254c8384167e8
NEUygWGibIRYan|32.732745|-122.370352|96bb17559d65fbca96bb128da3222b6c48c132f623c54c45258672d184d20187
FxulnnUkUqqMrB|30.331417|-80.994657|96bb17559d65fbca96bb128da3222b6c48c132f623c54c45258672d184d20187
gxaXYWqwUFnFPQ|36.625215|-75.105893|96bb17559d65fbca96bb128da3222b6c48c132f623c54c45258672d184d20187
hHFhujkksrOxZW|37.230450|-76.310213|d7d6b2cb857b23411e95f7b11396d3312bbe3e419766dab0af6ab27b0ea59a98
uDvzXtZvTKqZpm|33.586484|-85.213263|d7d6b2cb857b23411e95f7b11396d3312bbe3e419766dab0af6ab27b0ea59a98
ShJtffvYTaMOCl|33.039343|-77.297528|d7d6b2cb857b23411e95f7b11396d3312bbe3e419766dab0af6ab27b0ea59a98
CeUdQfKMcCBqcs|36.052317|-70.623415|39de24c1b2ba6d38134c7de3d0f1c431f91e0b380c490cb1ae1f28fd80a742de
sOwajRnJwZGANx|46.128048|-98.468989|39de24c1b2ba6d38134c7de3d0f1c431f91e0b380c490cb1ae1f28fd80a742de
NPEMThUYgIBhpQ|31.591184|-105.638495|39de24c1b2ba6d38134c7de3d0f1c431f91e0b380c490cb1ae1f28fd80a742de
FHAyyezPIHvUoE|42.042128|-95.948757|e429a74d8cd2c76c3c9ba92c006fa663b9063044f92dadd187686a12510f111c
egKmhSTnIDUSBO|34.714591|-96.046586|e429a74d8cd2c76c3c9ba92c006fa663b9063044f92dadd187686a12510f111c
HUYCvAkRanqOyn|43.115736|-115.893073|e429a74d8cd2c76c3c9ba92c006fa663b9063044f92dadd187686a12510f111c
xjVaRjBvScToDa|46.440878|-75.907167|ea12910de511d30a701bf4839529d4aa77b57c7f260bf71d8142180f13deba26
jUzUnnOtycnKOC|30.782913|-87.797595|ea12910de511d30a701bf4839529d4aa77b57c7f260bf71d8142180f13deba26
PHcAclfdEUnDBf|34.321007|-91.075091|ea12910de511d30a701bf4839529d4aa77b57c7f260bf71d8142180f13deba26
SfXIYhfPAOEeCX|45.424691|-91.267655|63e8bd366371e4bc9448b873917cb3f664a30dfefa91141f6d7461e911933904
kqEeEtVyPZoxHx|37.011388|-122.218590|63e8bd366371e4bc9448b873917cb3f664a30dfefa91141f6d7461e911933904
YBRSbHjKnZpvAH|40.882322|-110.127277|63e8bd366371e4bc9448b873917cb3f664a30dfefa91141f6d7461e911933904
PnwDuqtAFaOVIg|25.836409|-122.277128|139d149f9429a5d03b37900c9eb79327b72a168c95c193d65806685794c4348f
SAYZmocefRhHnx|33.960575|-123.550392|139d149f9429a5d03b37900c9eb79327b72a168c95c193d65806685794c4348f
BKZREJfWPGHNtw|43.269948|-84.377653|139d149f9429a5d03b37900c9eb79327b72a168c95c193d65806685794c4348f
OvhEqhEomgPtfM|36.579022|-93.860188|8f984fd079cd30767db733d4c69bed27de15424e89e6229816b70e186a9af8d1
VQjihevubRLQhy|41.310917|-75.434339|8f984fd079cd30767db733d4c69bed27de15424e89e6229816b70e186a9af8d1
khjIluxnCHDfhV|34.507135|-90.884061|8f984fd079cd30767db733d4c69bed27de15424e89e6229816b70e186a9af8d1
iOIftbsshIimKJ|34.417480|-121.911961|7f964e9f085a5daad7435060d65fafd847ce6226ad34e82792d115c4dd35a239
GgnEbVywlZUggz|45.843858|-105.283485|7f964e9f085a5daad7435060d65fafd847ce6226ad34e82792d115c4dd35a239
OKMlsMjdPvYrCv|37.094698|-75.756416|7f964e9f085a5daad7435060d65fafd847ce6226ad34e82792d115c4dd35a239
OOgxfhAqEQuWoN|35.520200|-105.092871|70ffe6af277a757898c714d4e8bc60e79d0a93a5b41f54e741b76d6fcba8e7a4
onoRSTbedZpjBw|39.073593|-84.949721|70ffe6af277a757898c714d4e8bc60e79d0a93a5b41f54e741b76d6fcba8e7a4
JThQzkNQNCpHNF|40.584387|-91.870135|70ffe6af277a757898c714d4e8bc60e79d0a93a5b41f54e741b76d6fcba8e7a4
ZwEfKpNJImqnVq|41.561610|-96.678287|c393bb6f69b3783236203e332431da7d071cfdf62ad976c4bd2929509e77b672
ZMnJJSKlbHebSJ|41.721378|-105.750746|c393bb6f69b3783236203e332431da7d071cfdf62ad976c4bd2929509e77b672
BGCXMpsKDZmNkW|33.823633|-117.270065|c393bb6f69b3783236203e332431da7d071cfdf62ad976c4bd2929509e77b672
DvTDYDcCSbNWgi|41.719906|-91.305591|86b72b62c2eb369bb18cc4ffe2dc2cb9905f490b5efd362230b6c8b6a4c0b284
VElOQHQqaIIost|42.272991|-112.161206|86b72b62c2eb369bb18cc4ffe2dc2cb9905f490b5efd362230b6c8b6a4c0b284
NzPBKymfTWZSEz|36.717697|-95.732205|86b72b62c2eb369bb18cc4ffe2dc2cb9905f490b5efd362230b6c8b6a4c0b284
ACIBYBsTCOaYrW|38.675225|-75.169551|e9b737d33167261396fd4b9013dc07e3b13d0b8851cdf3d4310c3cd281a0aae8
QbzXiJJdojLrBg|42.892472|-88.934143|e9b737d33167261396fd4b9013dc07e3b13d0b8851cdf3d4310c3cd281a0aae8
dPXSmPOwZnCVMX|29.597808|-98.367757|e9b737d33167261396fd4b9013dc07e3b13d0b8851cdf3d4310c3cd281a0aae8
ylzgCEGdsuxllh|39.805450|-96.670782|e4b48900be7403bac07aeb55859161172974a08c0cdbdeb6bee9fcd848f9fc08
IqIqAGUkESVIFI|41.020112|-86.609009|e4b48900be7403bac07aeb55859161172974a08c0cdbdeb6bee9fcd848f9fc08
AODWszvpzprzos|41.426533|-79.782462|e4b48900be7403bac07aeb55859161172974a08c0cdbdeb6bee9fcd848f9fc08
KElULfaUbrlkue|39.627316|-81.775801|c42ab9ac02aba4d8b263ba1aaa8be98afb751e685dc7e0a4c877aa1993eaec65
nlTFVeIpLhLMXS|41.401981|-114.192636|c42ab9ac02aba4d8b263ba1aaa8be98afb751e685dc7e0a4c877aa1993eaec65
qjcxsRjVuzedxi|42.067525|-122.580528|c42ab9ac02aba4d8b263ba1aaa8be98afb751e685dc7e0a4c877aa1993eaec65
lwDHgguocEJQmh|33.934240|-88.362812|5edd17b4b4a2dd71e27d8c24f887873a9a5aff7748cfffcb63a1db7c3f48c1c1
lxWCxWiSgFDDAA|34.671583|-93.131012|5edd17b4b4a2dd71e27d8c24f887873a9a5aff7748cfffcb63a1db7c3f48c1c1
RLCFOmluhlCfMT|28.575586|-122.031951|5edd17b4b4a2dd71e27d8c24f887873a9a5aff7748cfffcb63a1db7c3f48c1c1
ADQoBzoUknYbBj|44.538728|-97.031968|4f63091bc9d85a276ae467f1e02909a303186ae009e6982fbdb2cf4a66239c1f
RYexWJfAkEusYX|40.346523|-78.958533|4f63091bc9d85a276ae467f1e02909a303186ae009e6982fbdb2cf4a66239c1f
ewOuJYdMbcZspE|43.408486|-93.330869|4f63091bc9d85a276ae467f1e02909a303186ae009e6982fbdb2cf4a66239c1f
IiFvWbLoDaoUDh|44.063891|-80.388751|ea043d38c7794ff9e9b3931e03e8d7a316c80f84f36088e097f9d882ebadd2f3
ZgWfXMldKNFLvJ|47.382534|-82.156532|ea043d38c7794ff9e9b3931e03e8d7a316c80f84f36088e097f9d882ebadd2f3
krRKvaTbqFvMxC|40.265040|-78.958447|ea043d38c7794ff9e9b3931e03e8d7a316c80f84f36088e097f9d882ebadd2f3
sKKEWNiXOzDyJs|37.388224|-72.515045|d0028aeb626052b5d28d3c10f1abd727d225b56944e4c891268c73797d74969f
gClijsiGUaUdzu|38.026976|-80.708865|d0028aeb626052b5d28d3c10f1abd727d225b56944e4c891268c73797d74969f
AeSJyiZmRMogxx|40.194787|-121.240763|d0028aeb626052b5d28d3c10f1abd727d225b56944e4c891268c73797d74969f
BFEYuOTCzJgitS|42.925599|-78.614072|b0b4094c52ec6cfbb0d49c7933c275e4bbd5fbcc2f2e03d16e0ca1cd86c96a18
zeOptNOzcnjqwh|45.854343|-86.124924|b0b4094c52ec6cfbb0d49c7933c275e4bbd5fbcc2f2e03d16e0ca1cd86c96a18
QwertvqPVitGYo|33.945102|-92.536137|b0b4094c52ec6cfbb0d49c7933c275e4bbd5fbcc2f2e03d16e0ca1cd86c96a18
UnzBSjPGKwBaZv|44.014891|-80.126057|540f50c07ef7abfcf66f7b3675431215874561b44f561369739fa4bb30ee89a5
ThNdnspzJMGZby|44.053547|-82.733790|540f50c07ef7abfcf66f7b3675431215874561b44f561369739fa4bb30ee89a5
ZDTsoCLEZoSPLs|42.133113|-110.005564|540f50c07ef7abfcf66f7b3675431215874561b44f561369739fa4bb30ee89a5
eiOwCpXzALmGii|38.425562|-108.974867|7e1b08146279ff83b44be353ec7bbb335884199577d1c57517b00029a058a592
cACPKpnWlCXWcF|39.442688|-89.830341|7e1b08146279ff83b44be353ec7bbb335884199577d1c57517b00029a058a592
ChJhXIyHWBpXcC|41.863234|-98.024127|7e1b08146279ff83b44be353ec7bbb335884199577d1c57517b00029a058a592
ClynfBJTdSEZyq|44.897267|-90.542811|e227c49d000c1994275127c159e3b7d272ae425f6f6b5ca75aef70dca17bf8d4
ANMyuMRSnnGkPT|35.327157|-71.393098|e227c49d000c1994275127c159e3b7d272ae425f6f6b5ca75aef70dca17bf8d4
XGejXZBXuKlsLV|42.430856|-96.037401|e227c49d000c1994275127c159e3b7d272ae425f6f6b5ca75aef70dca17bf8d4
kZtyvlGPqhlRxY|35.540338|-96.531283|e3150ccc75afba6f2b76a44ba89c7830fe837ae8a6b37c1f5723dfbd0829b2f2
AxXJAhPicXlfyO|47.401231|-72.733145|e3150ccc75afba6f2b76a44ba89c7830fe837ae8a6b37c1f5723dfbd0829b2f2
fqAmiwWpTWFOWj|42.246975|-96.824282|e3150ccc75afba6f2b76a44ba89c7830fe837ae8a6b37c1f5723dfbd0829b2f2
cHFVYCIzrESSiX|42.772322|-114.588249|83a393fd0e2ac0455f8ae8a89a5bb6ca44427b595bcae7521e0628bd1a7457a8
HECUIcakueUwej|38.689179|-88.767366|83a393fd0e2ac0455f8ae8a89a5bb6ca44427b595bcae7521e0628bd1a7457a8
qaNAbAemONQqhs|25.536692|-96.754522|83a393fd0e2ac0455f8ae8a89a5bb6ca44427b595bcae7521e0628bd1a7457a8
FQoknQxXBtLPeW|34.352131|-88.184160|14537ce061dfc4cf4f2c083a2d92be634024aa300e368afc7e43c7b5cc687bb8
nMSMUqQxkAYrpj|40.528626|-81.338668|14537ce061dfc4cf4f2c083a2d92be634024aa300e368afc7e43c7b5cc687bb8
hFFqrFtnFgMNJK|41.852796|-95.165970|14537ce061dfc4cf4f2c083a2d92be634024aa300e368afc7e43c7b5cc687bb8
LEPdfJCRxquxEj|32.542653|-99.123218|f77fb4626a4535a77bf2666b60459143b5e4ee2420f98c1a5300a2e8e95caad7
SgAbEcqEUmNBcE|40.338920|-99.657676|f77fb4626a4535a77bf2666b60459143b5e4ee2420f98c1a5300a2e8e95caad7
YSUPnmDjBsCPYR|40.355933|-78.851404|f77fb4626a4535a77bf2666b60459143b5e4ee2420f98c1a5300a2e8e95caad7
xFHGCbKQVWSKop|41.425765|-91.266138|4dc4963de4243852fee67e683cf905e130a88099e89a8dcd4ada0ddaf36ed236
ADWRgePAYzeljg|44.060045|-85.015505|4dc4963de4243852fee67e683cf905e130a88099e89a8dcd4ada0ddaf36ed236
eFVOhuydUBFwLA|40.040321|-77.063015|4dc4963de4243852fee67e683cf905e130a88099e89a8dcd4ada0ddaf36ed236
WNZySLmrHaeuZd|39.684125|-85.909110|ac5cae451baeddab527af9b3c4a2f17a8c5a537289fee4abdb436b62899a64d7
TUixbiigsAhwUw|41.903720|-79.231290|ac5cae451baeddab527af9b3c4a2f17a8c5a537289fee4abdb436b62899a64d7
HSfAxXXRdzFied|32.377898|-72.621574|ac5cae451baeddab527af9b3c4a2f17a8c5a537289fee4abdb436b62899a64d7
LQBnQDtlMIWFLS|41.566678|-81.077082|dfc1ff57fd98cdf99e232b5ab4264ec7b7ea96684a05f4f285ba885fc79ed104
JAUFymMLewROsP|33.975507|-73.855935|dfc1ff57fd98cdf99e232b5ab4264ec7b7ea96684a05f4f285ba885fc79ed104
tYkuCXFBpOKdPu|37.261792|-81.756391|dfc1ff57fd98cdf99e232b5ab4264ec7b7ea96684a05f4f285ba885fc79ed104
BWMRiKPDoCtxWW|40.699414|-102.292923|60c9917bf56ce47e25df85958c556b773d1c8ef3025353f1b7049f874c0d81df
ZovLuHranzAYaI|44.645746|-83.402819|60c9917bf56ce47e25df85958c556b773d1c8ef3025353f1b7049f874c0d81df
wAORfoQqFQKoAp|39.440282|-93.900663|60c9917bf56ce47e25df85958c556b773d1c8ef3025353f1b7049f874c0d81df
eBrbRQlpmKFzOy|33.982600|-86.151045|3dd7f012105d9adef5b7fae9cfa0da2f6263ccf92c15c87c606b7ffdc0446485
DVDPnyaKdBvjHt|45.987838|-123.064135|3dd7f012105d9adef5b7fae9cfa0da2f6263ccf92c15c87c606b7ffdc0446485
hhnRChUjxGIAyA|37.787620|-90.287583|3dd7f012105d9adef5b7fae9cfa0da2f6263ccf92c15c87c606b7ffdc0446485
dOMYJcKIMWmypc|39.249363|-97.127027|83313067ee0263bf7b56d3b81b1add766e490b75ee0bc442714cf75e5fbe1d87
JMbkLMxcvCJWid|37.692881|-84.926195|83313067ee0263bf7b56d3b81b1add766e490b75ee0bc442714cf75e5fbe1d87
irzekWWwyKjqLY|30.309132|-83.462585|83313067ee0263bf7b56d3b81b1add766e490b75ee0bc442714cf75e5fbe1d87
rByHxeaKuejJhl|47.381499|-96.653738|4b417c7c1508185b525079d9ba32b4bff7e4df0850f30e33acd760dfaac743be
kJmeewONjziKvZ|42.997557|-80.166516|4b417c7c1508185b525079d9ba32b4bff7e4df0850f30e33acd760dfaac743be
cLkKwhipLkaUjq|35.197125|-90.227207|4b417c7c1508185b525079d9ba32b4bff7e4df0850f30e33acd760dfaac743be
YfecjXEmfzpVDj|33.793886|-74.209193|cdeffbaf9d93171770c49f875affcb4187a06b58596370e336dd98aa05519d84
PlCtPRuYXSBZDp|39.997141|-96.468610|cdeffbaf9d93171770c49f875affcb4187a06b58596370e336dd98aa05519d84
WELVTezpItOFJa|42.235503|-93.113899|cdeffbaf9d93171770c49f875affcb4187a06b58596370e336dd98aa05519d84
ETmyZMpGIAiwCj|45.306712|-76.522829|40210574e2b9c8758e407efc6aa73cee4aff30c8a7aac143ea0eb30da466af12
fIitsjJTNAexrP|38.587204|-80.400646|40210574e2b9c8758e407efc6aa73cee4aff30c8a7aac143ea0eb30da466af12
HCPsuKANWzPYTA|40.449754|-83.005989|40210574e2b9c8758e407efc6aa73cee4aff30c8a7aac143ea0eb30da466af12
AlfaDFBqvkcYRs|41.405983|-93.294624|556550419c98bb341b719b5ce199d4594c15ca573c613c5230cd454acf1a4b72
cYMfzKYGLeoUJL|33.522921|-75.320314|556550419c98bb341b719b5ce199d4594c15ca573c613c5230cd454acf1a4b72
gRgERrGzaYfScR|42.821314|-84.645990|556550419c98bb341b719b5ce199d4594c15ca573c613c5230cd454acf1a4b72
akGeFYLVnEElTT|29.584101|-79.853516|9bea399641496cb65ce0e1a68db20a86f1e06e8b0e0d44cf84c2704f68c5deaf
vzBLFfcnFunMOP|30.866390|-94.840809|9bea399641496cb65ce0e1a68db20a86f1e06e8b0e0d44cf84c2704f68c5deaf
KRKbCzPsqlwYUC|41.226499|-86.350307|9bea399641496cb65ce0e1a68db20a86f1e06e8b0e0d44cf84c2704f68c5deaf
NOZmWswisCNPKV|39.531523|-90.288732|f549b50b851c56ac23ca326bb9f1e55dbcfbf6ef5c91c8fe69dcf960eb69ecfa
gOpKXRpAwMtLbz|41.916381|-97.568527|f549b50b851c56ac23ca326bb9f1e55dbcfbf6ef5c91c8fe69dcf960eb69ecfa
UDpUfNscrLVTzM|41.124321|-76.503003|f549b50b851c56ac23ca326bb9f1e55dbcfbf6ef5c91c8fe69dcf960eb69ecfa
nnQJmmFBMJLJEM|36.698155|-79.710770|5c6ad536e7e696af6da95169278794c0f5f9ff588aeba947cd1f2ad3a2dba121
oYwhxOvDoPucrS|41.389753|-81.344067|5c6ad536e7e696af6da95169278794c0f5f9ff588aeba947cd1f2ad3a2dba121
jaevFDiRuFImUc|34.425014|-96.940840|5c6ad536e7e696af6da95169278794c0f5f9ff588aeba947cd1f2ad3a2dba121
GocpVHaVLGlHNX|40.145000|-81.582927|226756da791cdea42f3e37adc69dd994f9b10850d9c2bcc408b1172ccec26eab
KlVifsAsXJHhWh|41.745559|-119.545446|226756da791cdea42f3e37adc69dd994f9b10850d9c2bcc408b1172ccec26eab
rYqdVMsjmxJDxh|45.154601|-116.619444|226756da791cdea42f3e37adc69dd994f9b10850d9c2bcc408b1172ccec26eab
MxvHPYmIpEokuD|33.525278|-81.252465|8a4141b063c4a6009bb0c6bb9a30e244d97ff964675e3a8426a1c4ae7de8868a
ESkEaCXcZWmhrq|41.447963|-90.774028|8a4141b063c4a6009bb0c6bb9a30e244d97ff964675e3a8426a1c4ae7de8868a
PCCECkvyJdxHBD|40.352462|-74.666003|8a4141b063c4a6009bb0c6bb9a30e244d97ff964675e3a8426a1c4ae7de8868a
OYPmyzompluCiq|41.313227|-120.315546|6dc7d6920cc0dc6d513c19f55ff47d04f0f9004d7ae3f05554a349a1d736485c
syIhgCKBJBuGug|44.105683|-96.003746|6dc7d6920cc0dc6d513c19f55ff47d04f0f9004d7ae3f05554a349a1d736485c
lNQxIMakZPwmMN|42.056965|-74.555216|6dc7d6920cc0dc6d513c19f55ff47d04f0f9004d7ae3f05554a349a1d736485c
gmuITnhWuHSotb|39.033844|-92.976039|e5a6049764a1917ac282712ee2361c8c77ecf58476ea687d4fd91cc505a2d27e
EBkBeyorSGaudl|40.987381|-88.446974|e5a6049764a1917ac282712ee2361c8c77ecf58476ea687d4fd91cc505a2d27e
boBzOSbLoJLpzL|47.055053|-91.900591|e5a6049764a1917ac282712ee2361c8c77ecf58476ea687d4fd91cc505a2d27e
PxFIVNOzbrTjss|39.279065|-99.835679|71b6ac09e615dbec9fd31c43fc5d0006cfec3417392a33ffe2ee4119a99ea04b
UseHPaeYHnnMuQ|40.898845|-77.098181|71b6ac09e615dbec9fd31c43fc5d0006cfec3417392a33ffe2ee4119a99ea04b
nDexZaduIjeNac|38.230561|-122.244333|71b6ac09e615dbec9fd31c43fc5d0006cfec3417392a33ffe2ee4119a99ea04b
ZIYxvueSSRkBOm|41.044680|-90.898880|e44a55d074572160e99558583f7ac7eafbd3e1f33b583ddef8b84df862de1c3d
oWXxbQFinvrWHf|48.633105|-101.794073|e44a55d074572160e99558583f7ac7eafbd3e1f33b583ddef8b84df862de1c3d
vKGlYpjmKLpmGd|35.327910|-82.015726|e44a55d074572160e99558583f7ac7eafbd3e1f33b583ddef8b84df862de1c3d
hFHIpXuVhhcYdJ|28.195185|-77.867665|a862e28448be2604c488edd755b13c78a6f277188de53eba68b65135b631bc34
qIlVNXSuZVFUlX|39.174052|-95.380630|a862e28448be2604c488edd755b13c78a6f277188de53eba68b65135b631bc34
ZbFPqzZPsrVxoC|39.023740|-95.317052|a862e28448be2604c488edd755b13c78a6f277188de53eba68b65135b631bc34
YaKVUeOPDFHmWv|40.562973|-101.968886|984a01a3f28b61a22efd3549dd2b1f402ee3f539a229d237a3c2d2d0e2c698dd
CHNbmfbGPTIWdN|44.795352|-93.053248|984a01a3f28b61a22efd3549dd2b1f402ee3f539a229d237a3c2d2d0e2c698dd
qDXNyAuNmBOEXP|32.182841|-113.971734|984a01a3f28b61a22efd3549dd2b1f402ee3f539a229d237a3c2d2d0e2c698dd
ZaErmzzMGNcavo|45.925249|-79.957382|3528187d6335e2e3474bf8905277db6062a3735fd8082164627a0ff582526cbb
qHymJbvzPzskvs|37.183145|-86.917818|3528187d6335e2e3474bf8905277db6062a3735fd8082164627a0ff582526cbb
EySyAhOxtDAjnQ|35.148552|-120.803001|3528187d6335e2e3474bf8905277db6062a3735fd8082164627a0ff582526cbb
zMbnoiXbGvccag|41.315576|-87.997455|5c287a20ba604c4f6524100369b60783a15a2463b5875406612acfab36bb5e52
JfRMWOPNaemykW|32.972962|-88.796545|5c287a20ba604c4f6524100369b60783a15a2463b5875406612acfab36bb5e52
RnQTabZqVFckDV|39.509974|-78.247398|5c287a20ba604c4f6524100369b60783a15a2463b5875406612acfab36bb5e52
xpaWCUxMMhbRwr|32.380436|-74.459986|53f71830552996a6c139576491249408141d981f8cab189968431a549efcbe72
RZlXKFSYFdapAP|24.831598|-71.159199|53f71830552996a6c139576491249408141d981f8cab189968431a549efcbe72
brSNGyPTokBmar|33.141598|-77.237226|53f71830552996a6c139576491249408141d981f8cab189968431a549efcbe72
vHTZIFeCKyvtmA|38.287397|-70.853459|0aa4b4e54a82d711da6bbf1c5cdcd6b870d3f95bbd2f6f9b4ba9d0b05b29866b
EeoWlbAiGhQFUQ|39.684203|-108.366517|0aa4b4e54a82d711da6bbf1c5cdcd6b870d3f95bbd2f6f9b4ba9d0b05b29866b
WnNfVFaXZVvQcU|27.537976|-80.083890|0aa4b4e54a82d711da6bbf1c5cdcd6b870d3f95bbd2f6f9b4ba9d0b05b29866b
ktefqQdRZuVwlN|39.351128|-85.597520|4fa659708b61545d8538946da9f4e2555251c5a9d5fa46ee77fc4dc50558a29c
VEUbVUFSeKdrZY|41.820165|-95.711420|4fa659708b61545d8538946da9f4e2555251c5a9d5fa46ee77fc4dc50558a29c
NtODeIZleogskd|40.822423|-92.654899|4fa659708b61545d8538946da9f4e2555251c5a9d5fa46ee77fc4dc50558a29c
uaDmyIWctpSmWo|39.379874|-88.893185|f6c44d54dde17191773a57c35b1b337777e3c8c3727a7acccea35543608c9c19
HChLGGKzbfYCRs|41.774375|-91.843816|f6c44d54dde17191773a57c35b1b337777e3c8c3727a7acccea35543608c9c19
avYmQdydhICxyO|34.901841|-103.109063|f6c44d54dde17191773a57c35b1b337777e3c8c3727a7acccea35543608c9c19
ukLCQdGrztJiLG|46.112234|-92.355982|c2fe38911b0a2f550785e4ec0f4ba2065aa05c4dde3280e7229f0ddd2c57fcaf
mmcDTkUpzFpVyL|36.680686|-76.904738|c2fe38911b0a2f550785e4ec0f4ba2065aa05c4dde3280e7229f0ddd2c57fcaf
YKEJkPnKDHQEJE|38.797218|-86.532747|c2fe38911b0a2f550785e4ec0f4ba2065aa05c4dde3280e7229f0ddd2c57fcaf
qxDnCFIZGQfcDZ|38.135901|-97.090525|65cf678a6bac2b06cd6034aa719937d673427f26fa5caa8dca12b862c638a74c
zbYRHJhrszQxOX|28.162571|-95.363417|65cf678a6bac2b06cd6034aa719937d673427f26fa5caa8dca12b862c638a74c
VcUgFbStHGYrzE|36.129024|-102.151906|65cf678a6bac2b06cd6034aa719937d673427f26fa5caa8dca12b862c638a74c
CyQpEhNcqERnSV|47.828710|-93.438060|3fe7699414d7df38c25976a7e65b2767c396921925667a3357030508c2f4e764
ZXCBYXVmJRvRbL|43.776416|-78.229656|3fe7699414d7df38c25976a7e65b2767c396921925667a3357030508c2f4e764
ZBKYdTsyGzFJNd|33.570978|-76.302962|3fe7699414d7df38c25976a7e65b2767c396921925667a3357030508c2f4e764
XWWdjDKDdSrLNa|28.815650|-113.223212|edf3442cf860b488b11a832554ff02ef575bbead76c9810d5204066f2f66d517
LoJvVNdhBWXdOM|34.295602|-114.683410|edf3442cf860b488b11a832554ff02ef575bbead76c9810d5204066f2f66d517
RAoKGOGJbyZCSU|39.410400|-87.640411|edf3442cf860b488b11a832554ff02ef575bbead76c9810d5204066f2f66d517
FcAcJQiyPTLlFV|41.587219|-79.706065|a0f7de79729fb7179a883e78a8dc7145cdb1af53e1b7267942f4dba52dacdb5e
vfIndjnBldXXoy|40.820977|-122.427264|a0f7de79729fb7179a883e78a8dc7145cdb1af53e1b7267942f4dba52dacdb5e
SxRjMNXuSqAEgy|30.503331|-88.579241|a0f7de79729fb7179a883e78a8dc7145cdb1af53e1b7267942f4dba52dacdb5e
LrNVXUYhmSOaVd|41.855520|-95.404508|d5d373c0ea0be0a7c1d791e94ff110d2c27e2a2cffbfe95fffde69f180d3a146
hJiNYtZzilhzvU|40.930793|-122.856433|d5d373c0ea0be0a7c1d791e94ff110d2c27e2a2cffbfe95fffde69f180d3a146
NjIQKbQqgfmHUj|35.651728|-74.702319|d5d373c0ea0be0a7c1d791e94ff110d2c27e2a2cffbfe95fffde69f180d3a146
BbOYYbCfkErMUc|34.329452|-99.864799|6e056fd5a051fb7e28c3cf4653cd733ab0a6333f8bdfaf997ef89038c34000a5
QdJqwcGewAdziv|40.058491|-82.399584|6e056fd5a051fb7e28c3cf4653cd733ab0a6333f8bdfaf997ef89038c34000a5
kIgszMCGQafsUK|39.597381|-78.052961|6e056fd5a051fb7e28c3cf4653cd733ab0a6333f8bdfaf997ef89038c34000a5
cCeGzJKrZfeqVm|42.204216|-113.346976|99b77f34b0f6e1f95a3a165c1b3b882421052eaa4323ff52cd9a708cb1ef7a42
wvLivLhHxPpWTK|40.878902|-98.821407|99b77f34b0f6e1f95a3a165c1b3b882421052eaa4323ff52cd9a708cb1ef7a42
rfJQAMPxKgyVxS|37.182832|-118.546255|99b77f34b0f6e1f95a3a165c1b3b882421052eaa4323ff52cd9a708cb1ef7a42
hxWFTXyoEtouQe|32.480125|-92.035138|7d59cd9059d2a04026db9f1d9c8cc515512906cae9c97dbca6c3abd0228c8fff
brFnqKPNWqEvzg|41.124688|-95.779998|7d59cd9059d2a04026db9f1d9c8cc515512906cae9c97dbca6c3abd0228c8fff
rDIQGMWJyeiiuj|61.746209|-93.007340|7d59cd9059d2a04026db9f1d9c8cc515512906cae9c97dbca6c3abd0228c8fff
iGcGmkijSbrozk|39.820504|-91.050336|549ea76af02b04e8be9b7332926dbf0579fffdaedc2b327e74916ad9cccbac36
sYSJBCZqKSZfhh|44.601073|-82.143303|549ea76af02b04e8be9b7332926dbf0579fffdaedc2b327e74916ad9cccbac36
KyVwMQHkwAuSww|32.048583|-78.628525|549ea76af02b04e8be9b7332926dbf0579fffdaedc2b327e74916ad9cccbac36
OnZmuBJSqCfeeB|40.177436|-92.099451|b61d91b3d75ce8b227b47f89a4e12cb5b619fef3aaae5150e7770816f62f6f70
iogvSQbfuaGZCx|42.806838|-89.365653|b61d91b3d75ce8b227b47f89a4e12cb5b619fef3aaae5150e7770816f62f6f70
wplpPgbGmAbZJl|37.782423|-79.243768|b61d91b3d75ce8b227b47f89a4e12cb5b619fef3aaae5150e7770816f62f6f70
ybspmKAwMibhvF|27.800770|-86.329368|a9601d673dd235ffeda3e24ecd062a26e2b940214233888e3a4fed035f5e322a
ohcndSrFcNNZPh|48.508082|-67.932395|a9601d673dd235ffeda3e24ecd062a26e2b940214233888e3a4fed035f5e322a
ZKaXTADGJBxWOh|42.998331|-101.467341|a9601d673dd235ffeda3e24ecd062a26e2b940214233888e3a4fed035f5e322a
